ExamID,Examiner's Analysis,Gun_1,Gun_Q,M_NM,ExamID_2,Pair
RV,Inc-B,A,I,NM,RV,A-I
RV,Inc-B,D,L,NM,RV,D-L
RV,Inc-B,E,M,NM,RV,E-M
RV,Inc-B,C,K,NM,RV,C-K
RV,Inc-B,AA,H,NM,RV,AA-H
LS,Inc-B,J,J,M,LS,J-J
LS,Elimination,2,7,NM,LS,2-7
LS,Inc-A,10,4,NM,LS,10-4
LS,Inc-A,M,M,M,LS,M-M
LS,Elimination,9,3,NM,LS,9-3
LS,Elimination,1,6,NM,LS,1-6
LS,Elimination,N,T,NM,LS,N-T
LS,Inc-B,K,K,M,LS,K-K
LS,Inc-A,11,5,NM,LS,11-5
LS,Inc-A,R,X,NM,LS,R-X
LS,Identification,L,L,M,LS,L-L
LS,Inc-B,P,V,NM,LS,P-V
LS,Inc-A,S,Y,NM,LS,S-Y
LS,Inc-B,Q,W,NM,LS,Q-W
LS,Inc-B,O,U,NM,LS,O-U
BZ,Inc-C,2,5,NM,BZ,2-5
BZ,Inc-A,11,11,M,BZ,11-11
BZ,Inc-A,C,L,NM,BZ,C-L
BZ,Unsuitable-Lack of sufficent marks on KNOWN samples,E,N,NM,BZ,E-N
BZ,Inc-C,D,M,NM,BZ,D-M
BZ,Inc-C,F,O,NM,BZ,F-O
BZ,Inc-C,B,K,NM,BZ,B-K
BZ,Inc-A,I,R,NM,BZ,I-R
BZ,Inc-C,4,7,NM,BZ,4-7
BZ,Inc-A,H,Q,NM,BZ,H-Q
BZ,Inc-C,3,6,NM,BZ,3-6
BZ,Inc-A,A,J,NM,BZ,A-J
BZ,Inc-A,1,1,M,BZ,1-1
BZ,Inc-A,G,P,NM,BZ,G-P
BZ,Inc-A,AA,AA,M,BZ,AA-AA
WD,Inc-C,1,6,NM,WD,1-6
WD,Elimination,2,7,NM,WD,2-7
WD,Inc-C,4,9,NM,WD,4-9
WD,Inc-B,E,E,M,WD,E-E
WD,Identification,F,F,M,WD,F-F
WD,Elimination,I,O,NM,WD,I-O
WD,Inc-C,11,5,NM,WD,11-5
WD,Inc-C,G,M,NM,WD,G-M
WD,Identification,D,D,M,WD,D-D
WD,Identification,C,C,M,WD,C-C
WD,Inc-C,K,Q,NM,WD,K-Q
WD,Inc-C,J,P,NM,WD,J-P
WD,Elimination,H,N,NM,WD,H-N
WD,Inc-B,3,8,NM,WD,3-8
WD,Inc-C,L,R,NM,WD,L-R
VN,Identification,C,C,M,VN,C-C
VN,Elimination,I,O,NM,VN,I-O
VN,Elimination,K,Q,NM,VN,K-Q
VN,Elimination,J,P,NM,VN,J-P
VN,Inc-B,E,E,M,VN,E-E
VN,Elimination,11,5,NM,VN,11-5
VN,Elimination,H,N,NM,VN,H-N
VN,Elimination,7,1,NM,VN,7-1
VN,Elimination,9,3,NM,VN,9-3
VN,Identification,D,D,M,VN,D-D
VN,Inc-B,L,R,NM,VN,L-R
VN,Inc-C,10,4,NM,VN,10-4
VN,Inc-C,8,2,NM,VN,8-2
VN,Inc-C,G,M,NM,VN,G-M
VN,Inc-A,F,F,M,VN,F-F
OZ,Identification,AA,AA,M,OZ,AA-AA
OZ,Inc-B,E,J,NM,OZ,E-J
OZ,Identification,C,C,M,OZ,C-C
OZ,Inc-B,11,4,NM,OZ,11-4
OZ,Identification,A,A,M,OZ,A-A
OZ,Identification,8,8,M,OZ,8-8
OZ,Inc-B,I,N,NM,OZ,I-N
OZ,Inc-B,H,M,NM,OZ,H-M
OZ,Inc-B,9,2,NM,OZ,9-2
OZ,Inc-B,G,L,NM,OZ,G-L
OZ,Identification,D,D,M,OZ,D-D
OZ,Inc-B,10,3,NM,OZ,10-3
OZ,Inc-B,1,5,NM,OZ,1-5
OZ,Identification,B,B,M,OZ,B-B
OZ,Inc-B,F,K,NM,OZ,F-K
HU,Inc-A,5,5,M,HU,5-5
HU,Identification,8,8,M,HU,8-8
HU,Identification,7,7,M,HU,7-7
HU,Inc-B,V,B,NM,HU,V-B
HU,Identification,N,N,M,HU,N-N
HU,Inc-A,U,A,NM,HU,U-A
HU,Inc-A,T,AA,NM,HU,T-AA
HU,Inc-A,Q,X,NM,HU,Q-X
HU,Identification,6,6,M,HU,6-6
HU,Elimination,S,Z,NM,HU,S-Z
HU,Elimination,W,C,NM,HU,W-C
HU,Identification,O,O,M,HU,O-O
HU,Inc-B,9,10,NM,HU,9-10
HU,Inc-A,R,Y,NM,HU,R-Y
HU,Inc-A,P,P,M,HU,P-P
LM,Inc-C,4,8,NM,LM,4-8
LM,Elimination,7,11,NM,LM,7-11
LM,Inc-A,6,10,NM,LM,6-10
LM,Inc-C,K,P,NM,LM,K-P
LM,Identification,C,C,M,LM,C-C
LM,Elimination,J,O,NM,LM,J-O
LM,Elimination,I,N,NM,LM,I-N
LM,Identification,F,F,M,LM,F-F
LM,Inc-C,5,9,NM,LM,5-9
LM,Inc-B,H,M,NM,LM,H-M
LM,Identification,3,3,M,LM,3-3
LM,Inc-A,D,D,M,LM,D-D
LM,Identification,B,B,M,LM,B-B
LM,Inc-B,G,L,NM,LM,G-L
LM,Inc-B,E,E,M,LM,E-E
RY,Identification,K,K,M,RY,K-K
RY,Inc-B,N,V,NM,RY,N-V
RY,Inc-B,M,U,NM,RY,M-U
RY,Inc-C,5,7,NM,RY,5-7
RY,Inc-B,P,X,NM,RY,P-X
RY,Inc-B,4,6,NM,RY,4-6
RY,Identification,3,3,M,RY,3-3
RY,Inc-C,S,AA,NM,RY,S-AA
RY,Inc-B,L,T,NM,RY,L-T
RY,Identification,2,2,M,RY,2-2
RY,Identification,J,J,M,RY,J-J
RY,Inc-A,Q,Y,NM,RY,Q-Y
RY,Inc-B,O,W,NM,RY,O-W
RY,Identification,1,1,M,RY,1-1
RY,Inc-B,R,Z,NM,RY,R-Z
JO,Identification,R,R,M,JO,R-R
JO,Identification,S,S,M,JO,S-S
JO,Elimination,3,8,NM,JO,3-8
JO,Elimination,1,6,NM,JO,1-6
JO,Identification,U,U,M,JO,U-U
JO,Identification,T,T,M,JO,T-T
JO,Elimination,Z,E,NM,JO,Z-E
JO,Elimination,10,4,NM,JO,10-4
JO,Elimination,V,A,NM,JO,V-A
JO,Elimination,Y,D,NM,JO,Y-D
JO,Elimination,11,5,NM,JO,11-5
JO,Elimination,X,C,NM,JO,X-C
JO,Elimination,2,7,NM,JO,2-7
JO,Elimination,AA,F,NM,JO,AA-F
JO,Elimination,W,B,NM,JO,W-B
KE,Inc-B,E,J,NM,KE,E-J
KE,Identification,Y,Y,M,KE,Y-Y
KE,Inc-A,1,5,NM,KE,1-5
KE,Elimination,10,3,NM,KE,10-3
KE,Inc-B,D,I,NM,KE,D-I
KE,Inc-B,G,L,NM,KE,G-L
KE,Inc-B,F,K,NM,KE,F-K
KE,Identification,Z,Z,M,KE,Z-Z
KE,Identification,A,A,M,KE,A-A
KE,Inc-A,9,9,M,KE,9-9
KE,Inc-B,C,H,NM,KE,C-H
KE,Inc-A,B,B,M,KE,B-B
KE,Inc-C,11,4,NM,KE,11-4
KE,Inc-B,2,6,NM,KE,2-6
KE,Inc-A,AA,AA,M,KE,AA-AA
PV,Inc-B,L,U,NM,PV,L-U
PV,Elimination,O,X,NM,PV,O-X
PV,Identification,F,F,M,PV,F-F
PV,Identification,5,5,M,PV,5-5
PV,Inc-B,G,P,NM,PV,G-P
PV,Elimination,6,9,NM,PV,6-9
PV,Elimination,M,V,NM,PV,M-V
PV,Elimination,N,W,NM,PV,N-W
PV,Identification,4,4,M,PV,4-4
PV,Elimination,7,10,NM,PV,7-10
PV,Elimination,H,Q,NM,PV,H-Q
PV,Elimination,8,11,NM,PV,8-11
PV,Inc-C,K,T,NM,PV,K-T
PV,Elimination,I,R,NM,PV,I-R
PV,Elimination,J,S,NM,PV,J-S
RV,Identification,5,5,M,RV,5-5
RV,Identification,6,6,M,RV,6-6
RV,Inc-C,T,B,NM,RV,T-B
RV,Inc-B,R,AA,NM,RV,R-AA
RV,Inc-B,8,11,NM,RV,8-11
RV,Elimination,7,10,NM,RV,7-10
RV,Inc-C,N,W,NM,RV,N-W
RV,Inc-B,P,Y,NM,RV,P-Y
RV,Inc-C,9,1,NM,RV,9-1
RV,Inc-B,M,V,NM,RV,M-V
RV,Inc-B,Q,Z,NM,RV,Q-Z
RV,Inc-B,L,U,NM,RV,L-U
RV,Inc-B,S,A,NM,RV,S-A
RV,Elimination,O,X,NM,RV,O-X
RV,Identification,K,K,M,RV,K-K
LC,Inc-C,4,9,NM,LC,4-9
LC,Inc-B,K,Q,NM,LC,K-Q
LC,Inc-B,D,D,M,LC,D-D
LC,Inc-B,H,N,NM,LC,H-N
LC,Inc-B,M,S,NM,LC,M-S
LC,Inc-B,6,11,NM,LC,6-11
LC,Inc-C,L,R,NM,LC,L-R
LC,Elimination,I,O,NM,LC,I-O
LC,Identification,G,G,M,LC,G-G
LC,Identification,E,E,M,LC,E-E
LC,Elimination,7,1,NM,LC,7-1
LC,Inc-B,J,P,NM,LC,J-P
LC,Inc-C,5,10,NM,LC,5-10
LC,Identification,F,F,M,LC,F-F
LC,Inc-B,3,8,NM,LC,3-8
NW,Identification,O,O,M,NW,O-O
NW,Inc-B,X,F,NM,NW,X-F
NW,Inc-B,V,D,NM,NW,V-D
NW,Inc-B,W,E,NM,NW,W-E
NW,Inc-B,T,B,NM,NW,T-B
NW,Inc-B,Q,Z,NM,NW,Q-Z
NW,Inc-C,3,6,NM,NW,3-6
NW,Inc-B,S,A,NM,NW,S-A
NW,Identification,11,11,M,NW,11-11
NW,Inc-B,P,Y,NM,NW,P-Y
NW,Identification,10,10,M,NW,10-10
NW,Inc-B,U,C,NM,NW,U-C
NW,Inc-B,2,5,NM,NW,2-5
NW,Inc-B,1,4,NM,NW,1-4
NW,Inc-C,R,AA,NM,NW,R-AA
LS,Inc-A,D,J,NM,LS,D-J
LS,Inc-C,C,I,NM,LS,C-I
LS,Inc-C,E,K,NM,LS,E-K
LS,Inc-C,F,L,NM,LS,F-L
LS,Inc-A,5,10,NM,LS,5-10
LS,Unsuitable-Lack of sufficent marks on QUESTIONED and KNOWN samples,Z,Z,M,LS,Z-Z
LS,Elimination,2,7,NM,LS,2-7
LS,Identification,A,A,M,LS,A-A
LS,Inc-C,G,M,NM,LS,G-M
LS,Identification,6,11,NM,LS,6-11
LS,Inc-C,3,8,NM,LS,3-8
LS,Identification,B,B,M,LS,B-B
LS,Inc-C,4,9,NM,LS,4-9
LS,Elimination,H,N,NM,LS,H-N
LS,Identification,AA,AA,M,LS,AA-AA
CR,Elimination,7,9,NM,CR,7-9
CR,Elimination,W,D,NM,CR,W-D
CR,Elimination,V,C,NM,CR,V-C
CR,Identification,6,6,M,CR,6-6
CR,Elimination,X,E,NM,CR,X-E
CR,Elimination,Z,G,NM,CR,Z-G
CR,Elimination,AA,H,NM,CR,AA-H
CR,Identification,S,S,M,CR,S-S
CR,Inc-C,U,B,NM,CR,U-B
CR,Elimination,Y,F,NM,CR,Y-F
CR,Identification,4,4,M,CR,4-4
CR,Identification,5,5,M,CR,5-5
CR,Identification,R,R,M,CR,R-R
CR,Inc-B,T,A,NM,CR,T-A
CR,Elimination,8,10,NM,CR,8-10
ZF,Inc-C,C,K,NM,ZF,C-K
ZF,Identification,6,6,M,ZF,6-6
ZF,Inc-C,I,Q,NM,ZF,I-Q
ZF,Elimination,G,O,NM,ZF,G-O
ZF,Identification,B,B,M,ZF,B-B
ZF,Unsuitable-Lack of sufficent marks on KNOWN samples,E,M,NM,ZF,E-M
ZF,Elimination,D,L,NM,ZF,D-L
ZF,Elimination,7,7,M,ZF,7-7
ZF,Inc-C,9,11,NM,ZF,9-11
ZF,Elimination,F,N,NM,ZF,F-N
ZF,Identification,A,A,M,ZF,A-A
ZF,Elimination,10,1,NM,ZF,10-1
ZF,Inc-B,H,P,NM,ZF,H-P
ZF,Elimination,J,R,NM,ZF,J-R
ZF,Inc-C,8,8,M,ZF,8-8
PF,Elimination,F,O,NM,PF,F-O
PF,Elimination,E,N,NM,PF,E-N
PF,Elimination,G,P,NM,PF,G-P
PF,Elimination,H,Q,NM,PF,H-Q
PF,Elimination,10,2,NM,PF,10-2
PF,Elimination,1,4,NM,PF,1-4
PF,Elimination,K,T,NM,PF,K-T
PF,Elimination,C,L,NM,PF,C-L
PF,Elimination,I,R,NM,PF,I-R
PF,Elimination,11,3,NM,PF,11-3
PF,Elimination,8,8,M,PF,8-8
PF,Elimination,D,M,NM,PF,D-M
PF,Elimination,9,9,M,PF,9-9
PF,Elimination,J,S,NM,PF,J-S
PF,Identification,B,B,M,PF,B-B
KU,Elimination,F,K,NM,KU,F-K
KU,Elimination,D,I,NM,KU,D-I
KU,Identification,A,A,M,KU,A-A
KU,Elimination,B,G,NM,KU,B-G
KU,Elimination,C,H,NM,KU,C-H
KU,Identification,X,X,M,KU,X-X
KU,Inc-C,6,10,NM,KU,6-10
KU,Identification,Y,Y,M,KU,Y-Y
KU,Elimination,7,11,NM,KU,7-11
KU,Elimination,E,J,NM,KU,E-J
KU,Identification,Z,Z,M,KU,Z-Z
KU,Elimination,8,1,NM,KU,8-1
KU,Identification,AA,AA,M,KU,AA-AA
KU,Inc-A,4,4,M,KU,4-4
KU,Elimination,5,9,NM,KU,5-9
IK,Elimination,Z,F,NM,IK,Z-F
IK,Elimination,C,J,NM,IK,C-J
IK,Elimination,D,K,NM,IK,D-K
IK,Identification,4,4,M,IK,4-4
IK,Elimination,E,L,NM,IK,E-L
IK,Identification,3,3,M,IK,3-3
IK,Identification,2,2,M,IK,2-2
IK,Identification,W,W,M,IK,W-W
IK,Elimination,AA,G,NM,IK,AA-G
IK,Identification,Y,Y,M,IK,Y-Y
IK,Identification,X,X,M,IK,X-X
IK,Elimination,6,7,NM,IK,6-7
IK,Identification,5,5,M,IK,5-5
IK,Elimination,A,H,NM,IK,A-H
IK,Elimination,B,I,NM,IK,B-I
PZ,Elimination,9,2,NM,PZ,9-2
PZ,Inc-B,D,D,M,PZ,D-D
PZ,Identification,F,F,M,PZ,F-F
PZ,Elimination,H,M,NM,PZ,H-M
PZ,Elimination,L,Q,NM,PZ,L-Q
PZ,Identification,G,G,M,PZ,G-G
PZ,Unsuitable-Lack of sufficent marks on QUESTIONED and KNOWN samples,E,E,M,PZ,E-E
PZ,Elimination,8,1,NM,PZ,8-1
PZ,Inc-B,K,P,NM,PZ,K-P
PZ,Elimination,I,N,NM,PZ,I-N
PZ,Inc-B,10,3,NM,PZ,10-3
PZ,Elimination,J,O,NM,PZ,J-O
PZ,Elimination,7,11,NM,PZ,7-11
PZ,Elimination,6,6,M,PZ,6-6
PZ,Identification,C,C,M,PZ,C-C
LP,Identification,Q,Q,M,LP,Q-Q
LP,Inc-B,W,B,NM,LP,W-B
LP,Inc-B,Z,E,NM,LP,Z-E
LP,Elimination,V,A,NM,LP,V-A
LP,Inc-B,X,C,NM,LP,X-C
LP,Inc-B,8,2,NM,LP,8-2
LP,Elimination,5,10,NM,LP,5-10
LP,Identification,R,R,M,LP,R-R
LP,Identification,S,S,M,LP,S-S
LP,Elimination,7,1,NM,LP,7-1
LP,Elimination,6,11,NM,LP,6-11
LP,Elimination,Y,D,NM,LP,Y-D
LP,Elimination,9,3,NM,LP,9-3
LP,Elimination,U,AA,NM,LP,U-AA
LP,Identification,T,T,M,LP,T-T
FM,Identification,C,C,M,FM,C-C
FM,Elimination,G,M,NM,FM,G-M
FM,Elimination,H,N,NM,FM,H-N
FM,Elimination,2,7,NM,FM,2-7
FM,Elimination,I,O,NM,FM,I-O
FM,Elimination,K,Q,NM,FM,K-Q
FM,Unsuitable-Lack of sufficent marks on QUESTIONED sample,J,P,NM,FM,J-P
FM,Elimination,5,10,NM,FM,5-10
FM,Unsuitable-Lack of sufficent marks on QUESTIONED sample,D,D,M,FM,D-D
FM,Identification,B,B,M,FM,B-B
FM,Inc-A,6,11,NM,FM,6-11
FM,Elimination,4,9,NM,FM,4-9
FM,Elimination,3,8,NM,FM,3-8
FM,Unsuitable-Lack of sufficent marks on QUESTIONED and KNOWN samples,E,E,M,FM,E-E
FM,Unsuitable-Lack of sufficent marks on QUESTIONED sample,F,L,NM,FM,F-L
VJ,Identification,2,2,M,VJ,2-2
VJ,Elimination,X,F,NM,VJ,X-F
VJ,Elimination,B,K,NM,VJ,B-K
VJ,Elimination,V,D,NM,VJ,V-D
VJ,Elimination,Z,H,NM,VJ,Z-H
VJ,Elimination,3,3,M,VJ,3-3
VJ,Elimination,5,8,NM,VJ,5-8
VJ,Inc-B,AA,I,NM,VJ,AA-I
VJ,Elimination,6,9,NM,VJ,6-9
VJ,Identification,T,T,M,VJ,T-T
VJ,Elimination,4,7,NM,VJ,4-7
VJ,Elimination,A,J,NM,VJ,A-J
VJ,Elimination,Y,G,NM,VJ,Y-G
VJ,Inc-B,W,E,NM,VJ,W-E
VJ,Elimination,U,C,NM,VJ,U-C
JQ,Elimination,H,Q,NM,JQ,H-Q
JQ,Elimination,A,J,NM,JQ,A-J
JQ,Inc-C,C,L,NM,JQ,C-L
JQ,Elimination,G,P,NM,JQ,G-P
JQ,Inc-B,6,6,M,JQ,6-6
JQ,Inc-C,9,1,NM,JQ,9-1
JQ,Inc-C,D,M,NM,JQ,D-M
JQ,Inc-B,Z,Z,M,JQ,Z-Z
JQ,Identification,7,7,M,JQ,7-7
JQ,Inc-C,AA,I,NM,JQ,AA-I
JQ,Inc-C,8,11,NM,JQ,8-11
JQ,Elimination,F,O,NM,JQ,F-O
JQ,Inc-C,10,2,NM,JQ,10-2
JQ,Inc-B,B,K,NM,JQ,B-K
JQ,Elimination,E,N,NM,JQ,E-N
YG,Elimination,P,Y,NM,YG,P-Y
YG,Elimination,J,S,NM,YG,J-S
YG,Identification,H,H,M,YG,H-H
YG,Elimination,I,R,NM,YG,I-R
YG,Elimination,6,9,NM,YG,6-9
YG,Identification,3,3,M,YG,3-3
YG,Elimination,O,X,NM,YG,O-X
YG,Elimination,5,8,NM,YG,5-8
YG,Elimination,L,U,NM,YG,L-U
YG,Elimination,Q,Z,NM,YG,Q-Z
YG,Elimination,K,T,NM,YG,K-T
YG,Elimination,7,10,NM,YG,7-10
YG,Elimination,N,W,NM,YG,N-W
YG,Elimination,M,V,NM,YG,M-V
YG,Identification,4,4,M,YG,4-4
VW,Identification,H,H,M,VW,H-H
VW,Elimination,M,R,NM,VW,M-R
VW,Elimination,N,S,NM,VW,N-S
VW,Elimination,8,1,NM,VW,8-1
VW,Identification,K,K,M,VW,K-K
VW,Elimination,7,11,NM,VW,7-11
VW,Inc-C,L,Q,NM,VW,L-Q
VW,Identification,I,I,M,VW,I-I
VW,Inc-A,G,G,M,VW,G-G
VW,Identification,J,J,M,VW,J-J
VW,Identification,4,4,M,VW,4-4
VW,Elimination,5,9,NM,VW,5-9
VW,Elimination,P,U,NM,VW,P-U
VW,Elimination,6,10,NM,VW,6-10
VW,Elimination,O,T,NM,VW,O-T
KF,Inc-B,R,Y,NM,KF,R-Y
KF,Elimination,N,U,NM,KF,N-U
KF,Inc-A,2,2,M,KF,2-2
KF,Identification,K,K,M,KF,K-K
KF,Inc-A,P,W,NM,KF,P-W
KF,Inc-A,11,11,M,KF,11-11
KF,Elimination,O,V,NM,KF,O-V
KF,Identification,L,L,M,KF,L-L
KF,Identification,J,J,M,KF,J-J
KF,Inc-A,3,3,M,KF,3-3
KF,Inc-A,1,1,M,KF,1-1
KF,Elimination,M,T,NM,KF,M-T
KF,Elimination,S,Z,NM,KF,S-Z
KF,Inc-C,4,5,NM,KF,4-5
KF,Inc-B,Q,X,NM,KF,Q-X
IN,Identification,Z,Z,M,IN,Z-Z
IN,Inc-A,AA,AA,M,IN,AA-AA
IN,Identification,Y,Y,M,IN,Y-Y
IN,Inc-B,11,5,NM,IN,11-5
IN,Inc-B,B,H,NM,IN,B-H
IN,Identification,A,A,M,IN,A-A
IN,Inc-C,G,M,NM,IN,G-M
IN,Inc-B,9,3,NM,IN,9-3
IN,Inc-B,C,I,NM,IN,C-I
IN,Inc-C,F,L,NM,IN,F-L
IN,Inc-B,10,4,NM,IN,10-4
IN,Inc-B,E,K,NM,IN,E-K
IN,Inc-C,1,6,NM,IN,1-6
IN,Inc-B,8,2,NM,IN,8-2
IN,Inc-A,D,J,NM,IN,D-J
BC,Elimination,1,5,NM,BC,1-5
BC,Identification,C,C,M,BC,C-C
BC,Elimination,3,7,NM,BC,3-7
BC,Identification,10,10,M,BC,10-10
BC,Elimination,E,E,M,BC,E-E
BC,Elimination,L,Q,NM,BC,L-Q
BC,Elimination,K,P,NM,BC,K-P
BC,Elimination,H,M,NM,BC,H-M
BC,Elimination,2,6,NM,BC,2-6
BC,Elimination,J,O,NM,BC,J-O
BC,Elimination,11,4,NM,BC,11-4
BC,Identification,F,F,M,BC,F-F
BC,Identification,D,D,M,BC,D-D
BC,Elimination,I,N,NM,BC,I-N
BC,Identification,G,G,M,BC,G-G
ZB,Identification,2,2,M,ZB,2-2
ZB,Elimination,N,V,NM,ZB,N-V
ZB,Elimination,L,T,NM,ZB,L-T
ZB,Identification,J,J,M,ZB,J-J
ZB,Identification,1,1,M,ZB,1-1
ZB,Elimination,4,6,NM,ZB,4-6
ZB,Inc-A,3,5,NM,ZB,3-5
ZB,Elimination,O,W,NM,ZB,O-W
ZB,Elimination,Q,Y,NM,ZB,Q-Y
ZB,Identification,I,I,M,ZB,I-I
ZB,Identification,11,11,M,ZB,11-11
ZB,Elimination,R,Z,NM,ZB,R-Z
ZB,Elimination,K,S,NM,ZB,K-S
ZB,Elimination,M,U,NM,ZB,M-U
ZB,Elimination,P,X,NM,ZB,P-X
CF,Inc-C,4,8,NM,CF,4-8
CF,Elimination,3,7,NM,CF,3-7
CF,Identification,2,2,M,CF,2-2
CF,Inc-C,I,N,NM,CF,I-N
CF,Inc-C,J,O,NM,CF,J-O
CF,Identification,E,E,M,CF,E-E
CF,Inc-C,M,R,NM,CF,M-R
CF,Identification,G,G,M,CF,G-G
CF,Identification,H,H,M,CF,H-H
CF,Inc-B,5,9,NM,CF,5-9
CF,Identification,D,D,M,CF,D-D
CF,Inc-B,K,P,NM,CF,K-P
CF,Inc-C,6,10,NM,CF,6-10
CF,Identification,F,F,M,CF,F-F
CF,Inc-C,L,Q,NM,CF,L-Q
OQ,Unsuitable-Lack of sufficent marks on KNOWN samples,AA,G,NM,OQ,AA-G
OQ,Inc-A,11,11,M,OQ,11-11
OQ,Inc-C,1,2,NM,OQ,1-2
OQ,Inc-C,Y,E,NM,OQ,Y-E
OQ,Inc-A,9,9,M,OQ,9-9
OQ,Unsuitable-Lack of sufficent marks on QUESTIONED and KNOWN samples,X,D,NM,OQ,X-D
OQ,Identification,10,10,M,OQ,10-10
OQ,Identification,A,H,NM,OQ,A-H
OQ,Inc-B,Z,F,NM,OQ,Z-F
OQ,Identification,8,8,M,OQ,8-8
OQ,Identification,U,U,M,OQ,U-U
OQ,Identification,V,B,NM,OQ,V-B
OQ,Identification,T,T,M,OQ,T-T
OQ,Inc-A,W,C,NM,OQ,W-C
OQ,Identification,S,S,M,OQ,S-S
YI,Inc-C,T,B,NM,YI,T-B
YI,Inc-B,R,AA,NM,YI,R-AA
YI,Inc-B,3,6,NM,YI,3-6
YI,Elimination,4,7,NM,YI,4-7
YI,Identification,Q,Q,M,YI,Q-Q
YI,Inc-B,Z,H,NM,YI,Z-H
YI,Inc-B,W,E,NM,YI,W-E
YI,Identification,11,11,M,YI,11-11
YI,Inc-C,X,F,NM,YI,X-F
YI,Inc-B,S,A,NM,YI,S-A
YI,Identification,1,1,M,YI,1-1
YI,Inc-C,Y,G,NM,YI,Y-G
YI,Inc-B,2,5,NM,YI,2-5
YI,Inc-B,U,C,NM,YI,U-C
YI,Inc-B,V,D,NM,YI,V-D
RA,Identification,8,8,M,RA,8-8
RA,Elimination,S,Z,NM,RA,S-Z
RA,Inc-C,R,Y,NM,RA,R-Y
RA,Identification,9,9,M,RA,9-9
RA,Identification,L,L,M,RA,L-L
RA,Inc-A,10,10,M,RA,10-10
RA,Inc-C,T,AA,NM,RA,T-AA
RA,Inc-C,U,A,NM,RA,U-A
RA,Elimination,O,V,NM,RA,O-V
RA,Inc-C,Q,X,NM,RA,Q-X
RA,Inc-A,P,W,NM,RA,P-W
RA,Identification,M,M,M,RA,M-M
RA,Identification,N,N,M,RA,N-N
RA,Inc-C,1,2,NM,RA,1-2
RA,Identification,11,11,M,RA,11-11
WD,Inc-B,E,L,NM,WD,E-L
WD,Identification,2,2,M,WD,2-2
WD,Inc-C,D,K,NM,WD,D-K
WD,Inc-C,G,N,NM,WD,G-N
WD,Inc-B,5,6,NM,WD,5-6
WD,Inc-C,I,P,NM,WD,I-P
WD,Identification,B,B,M,WD,B-B
WD,Identification,A,A,M,WD,A-A
WD,Identification,1,1,M,WD,1-1
WD,Inc-C,J,Q,NM,WD,J-Q
WD,Elimination,H,O,NM,WD,H-O
WD,Identification,C,C,M,WD,C-C
WD,Inc-B,F,M,NM,WD,F-M
WD,Identification,4,4,M,WD,4-4
WD,Identification,3,3,M,WD,3-3
GL,Inc-B,F,L,NM,GL,F-L
GL,Identification,Z,Z,M,GL,Z-Z
GL,Identification,A,A,M,GL,A-A
GL,Inc-C,E,K,NM,GL,E-K
GL,Inc-C,G,M,NM,GL,G-M
GL,Inc-B,1,6,NM,GL,1-6
GL,Identification,B,B,M,GL,B-B
GL,Inc-B,3,8,NM,GL,3-8
GL,Inc-C,H,N,NM,GL,H-N
GL,Inc-C,4,9,NM,GL,4-9
GL,Inc-C,11,5,NM,GL,11-5
GL,Inc-B,D,J,NM,GL,D-J
GL,Elimination,2,7,NM,GL,2-7
GL,Identification,AA,AA,M,GL,AA-AA
GL,Inc-C,C,I,NM,GL,C-I
HU,Inc-B,H,P,NM,HU,H-P
HU,Inc-B,E,M,NM,HU,E-M
HU,Inc-A,D,L,NM,HU,D-L
HU,Inc-A,11,11,M,HU,11-11
HU,Inc-C,4,6,NM,HU,4-6
HU,Identification,1,1,M,HU,1-1
HU,Elimination,F,N,NM,HU,F-N
HU,Elimination,G,O,NM,HU,G-O
HU,Inc-B,A,I,NM,HU,A-I
HU,Inc-B,C,K,NM,HU,C-K
HU,Inc-B,B,J,NM,HU,B-J
HU,Identification,Z,Z,M,HU,Z-Z
HU,Identification,AA,AA,M,HU,AA-AA
HU,Inc-B,3,5,NM,HU,3-5
HU,Inc-A,2,2,M,HU,2-2
BW,Elimination,X,C,NM,BW,X-C
BW,Elimination,8,2,NM,BW,8-2
BW,Identification,U,U,M,BW,U-U
BW,Elimination,AA,F,NM,BW,AA-F
BW,Elimination,Y,D,NM,BW,Y-D
BW,Elimination,W,B,NM,BW,W-B
BW,Inc-B,Z,E,NM,BW,Z-E
BW,Inc-B,T,T,M,BW,T-T
BW,Identification,R,R,M,BW,R-R
BW,Elimination,9,3,NM,BW,9-3
BW,Identification,S,S,M,BW,S-S
BW,Elimination,V,A,NM,BW,V-A
BW,Elimination,10,4,NM,BW,10-4
BW,Elimination,1,6,NM,BW,1-6
BW,Elimination,11,5,NM,BW,11-5
CA,Identification,Q,Q,M,CA,Q-Q
CA,Inc-B,4,9,NM,CA,4-9
CA,Elimination,W,B,NM,CA,W-B
CA,Elimination,Y,D,NM,CA,Y-D
CA,Elimination,X,C,NM,CA,X-C
CA,Elimination,11,5,NM,CA,11-5
CA,Elimination,V,A,NM,CA,V-A
CA,Inc-C,3,8,NM,CA,3-8
CA,Identification,S,S,M,CA,S-S
CA,Elimination,2,7,NM,CA,2-7
CA,Inc-A,R,R,M,CA,R-R
CA,Inc-C,U,AA,NM,CA,U-AA
CA,Identification,P,P,M,CA,P-P
CA,Elimination,1,6,NM,CA,1-6
CA,Inc-B,T,Z,NM,CA,T-Z
